message_id,sender_id,message_text,timestamp,amount,transaction_cost,new_balance,recipient_name,is_fraud,fraud_type,message_type,sender_name,sender_number,is_valid_sender,message_length,has_pin_word,amount_count,has_confirmed,has_link,link_count,link_at_start,link_at_end,has_official_domain,link_with_urgency,link_without_transaction,exclamation_count,has_urgent_word
MSG00004326,MPESA,"Confirmed. Ksh5629.57 paid to Esther Koech. on 5/10/25 at 8.37 PM New M-PESA balance is Ksh27440.85. Transaction cost, Ksh35.00. Amount you can transact within the day is 500000.00. Lipa na M-PESA na ufaidike na bei nafuu.",2025-10-05 20:37:00.935523,5629.57,35.0,27440.85,Esther Koech,0,,payment_confirmation,,,1,222,0,3,1,0,0,0,0,0,0,0,0,0
MSG00004273,MPESA,"Confirmed. Ksh49320.53 paid to Ruth Kamau. on 5/10/25 at 9.03 PM New M-PESA balance is Ksh23437.95. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00.",2025-10-05 21:03:00.935523,49320.53,60.0,23437.95,Ruth Kamau,0,,payment_confirmation,,,1,180,0,3,1,0,0,0,0,0,0,0,0,0
MSG00003838,MPESA,"Confirmed. Ksh28217.95 paid to Daniel Njoroge. on 5/10/25 at 9.22 PM New M-PESA balance is Ksh58850.44. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00. M-PESA Global - send money worldwide at low rates.",2025-10-05 21:22:00.931081,28217.95,55.0,58850.44,Daniel Njoroge,0,,payment_confirmation,,,1,235,0,3,1,0,0,0,0,0,0,0,0,0
MSG00005981,MPESA,Confirmed. You have received Ksh34947.52 from Timothy Koech 0792 671 542 on 5/10/25 at 9.40 PM New M-PESA balance is Ksh84653.69.,2025-10-05 21:40:00.968947,34947.52,0.0,84653.69,,0,,receipt_confirmation,Timothy Koech,0792 671 542,1,129,0,2,1,0,0,0,0,0,0,0,0,0
MSG00003680,MPESA,"Confirmed. Ksh17704.99 paid to Lucy Kiprotich. on 5/10/25 at 9.44 PM New M-PESA balance is Ksh46926.14. Transaction cost, Ksh50.00. Amount you can transact within the day is 500000.00.",2025-10-05 21:44:00.921532,17704.99,50.0,46926.14,Lucy Kiprotich,0,,payment_confirmation,,,1,184,0,3,1,0,0,0,0,0,0,0,0,0
MSG00004478,MPESA,"Confirmed. Ksh38878.89 paid to Jane Omondi. on 5/10/25 at 9.50 PM New M-PESA balance is Ksh3254.67. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. Shop with M-PESA and get cashback. Check https://www.safaricom.co.ke/mpesa",2025-10-05 21:50:00.935523,38878.89,60.0,3254.67,Jane Omondi,0,,payment_confirmation,,,1,255,0,3,1,1,2,0,1,1,0,0,0,0
MSG00003990,MPESA,"Confirmed. Ksh19231.91 paid to Catherine Mutua. on 5/10/25 at 10.08 PM New M-PESA balance is Ksh7504.89. Transaction cost, Ksh50.00. Amount you can transact within the day is 500000.00. Funga mkopo na M-PESA loans haraka.",2025-10-05 22:08:00.932567,19231.91,50.0,7504.89,Catherine Mutua,0,,payment_confirmation,,,1,221,0,3,1,0,0,0,0,0,0,0,0,0
MSG00000010,MPESA,"Confirmed. Ksh20088.18 paid to Peter Mutua. on 5/10/25 at 10.10 PM New M-PESA balance is Ksh52375.70. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00. Funga mkopo na M-PESA loans haraka.",2025-10-05 22:10:00.862861,20088.18,55.0,52375.7,Peter Mutua,0,,payment_confirmation,,,1,218,0,3,1,0,0,0,0,0,0,0,0,0
MSG00004925,MPESA,"Confirmed. Ksh45238.88 paid to Joseph Mwangi. on 5/10/25 at 10.10 PM New M-PESA balance is Ksh42707.82. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00.",2025-10-05 22:10:00.948137,45238.88,60.0,42707.82,Joseph Mwangi,0,,payment_confirmation,,,1,184,0,3,1,0,0,0,0,0,0,0,0,0
MSG00007911,MPESA,Confirmed. You have received Ksh25447.28 from Paul Kiprotich 0730 724 406 on 5/10/25 at 10.11 PM New M-PESA balance is Ksh95486.77.,2025-10-05 22:11:01.003438,25447.28,0.0,95486.77,,0,,receipt_confirmation,Paul Kiprotich,0730 724 406,1,131,0,2,1,0,0,0,0,0,0,0,0,0
MSG00007787,MPESA,Confirmed. You have received Ksh14725.20 from Chebet Nyambura 0769 917 135 on 5/10/25 at 10.19 PM New M-PESA balance is Ksh66145.52.,2025-10-05 22:19:01.003438,14725.2,0.0,66145.52,,0,,receipt_confirmation,Chebet Nyambura,0769 917 135,1,132,0,2,1,0,0,0,0,0,0,0,0,0
MSG00006371,MPESA,Confirmed. You have received Ksh34767.98 from Samuel Mwangi 0792 247 407 on 5/10/25 at 10.24 PM New M-PESA balance is Ksh51457.83.,2025-10-05 22:24:00.974619,34767.98,0.0,51457.83,,0,,receipt_confirmation,Samuel Mwangi,0792 247 407,1,130,0,2,1,0,0,0,0,0,0,0,0,0
MSG00004106,MPESA,"Confirmed. Ksh36174.55 paid to Joyce Odhiambo. on 5/10/25 at 10.41 PM New M-PESA balance is Ksh36890.27. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00.",2025-10-05 22:41:00.935523,36174.55,60.0,36890.27,Joyce Odhiambo,0,,payment_confirmation,,,1,185,0,3,1,0,0,0,0,0,0,0,0,0
MSG00004462,MPESA,"Confirmed. Ksh33337.17 paid to John Kariuki. on 5/10/25 at 10.48 PM New M-PESA balance is Ksh57020.84. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00. Get 10% cashback on all payments. Visit https://bit.ly/mpesacashback",2025-10-05 22:48:00.935523,33337.17,55.0,57020.84,John Kariuki,0,,payment_confirmation,,,1,252,0,3,1,1,2,0,1,0,0,0,0,0
MSG00003584,MPESA,"Confirmed. Ksh13310.17 paid to Chebet Maina. on 5/10/25 at 11.32 PM New M-PESA balance is Ksh40785.35. Transaction cost, Ksh45.00. Amount you can transact within the day is 500000.00. Tumia M-PESA Biashara number kununua credit na data bila ya transaction cost.",2025-10-05 23:32:00.921532,13310.17,45.0,40785.35,Chebet Maina,0,,payment_confirmation,,,1,261,0,3,1,0,0,0,0,0,0,0,0,0
MSG00005790,MPESA,Confirmed. You have received Ksh9493.16 from Joseph Waithaka 0750 342 314 on 5/10/25 at 11.34 PM New M-PESA balance is Ksh36233.63.,2025-10-05 23:34:00.966446,9493.16,0.0,36233.63,,0,,receipt_confirmation,Joseph Waithaka,0750 342 314,1,131,0,2,1,0,0,0,0,0,0,0,0,0
MSG00006235,MPESA,Confirmed. You have received Ksh6315.30 from David Maina 0792 099 491 on 5/10/25 at 11.34 PM New M-PESA balance is Ksh25607.64.,2025-10-05 23:34:00.974619,6315.3,0.0,25607.64,,0,,receipt_confirmation,David Maina,0792 099 491,1,127,0,2,1,0,0,0,0,0,0,0,0,0
MSG00002893,MPESA,"Confirmed. Ksh1425.62 paid to Samuel Kamau. on 5/10/25 at 11.37 PM New M-PESA balance is Ksh57708.70. Transaction cost, Ksh15.00. Amount you can transact within the day is 500000.00.",2025-10-05 23:37:00.912973,1425.62,15.0,57708.7,Samuel Kamau,0,,payment_confirmation,,,1,182,0,3,1,0,0,0,0,0,0,0,0,0
MSG00007666,MPESA,Confirmed. You have received Ksh21402.23 from Ruth Odhiambo 0730 586 601 on 5/10/25 at 11.58 PM New M-PESA balance is Ksh93232.14.,2025-10-05 23:58:01.003438,21402.23,0.0,93232.14,,0,,receipt_confirmation,Ruth Odhiambo,0730 586 601,1,130,0,2,1,0,0,0,0,0,0,0,0,0
MSG00005288,MPESA,Confirmed. You have received Ksh29547.38 from Kamau Wanjiku 0740 875 955 on 6/10/25 at 12.13 AM New M-PESA balance is Ksh43882.71.,2025-10-06 00:13:00.953299,29547.38,0.0,43882.71,,0,,receipt_confirmation,Kamau Wanjiku,0740 875 955,1,130,0,2,1,0,0,0,0,0,0,0,0,0
MSG00006098,MPESA,Confirmed. You have received Ksh46113.31 from Peter Koech 0750 066 867 on 6/10/25 at 12.15 AM New M-PESA balance is Ksh115510.90.,2025-10-06 00:15:00.968947,46113.31,0.0,115510.9,,0,,receipt_confirmation,Peter Koech,0750 066 867,1,129,0,2,1,0,0,0,0,0,0,0,0,0
MSG00007470,MPESA,Confirmed. You have received Ksh939.82 from Sarah Owino 0791 458 618 on 6/10/25 at 12.15 AM New M-PESA balance is Ksh61483.32.,2025-10-06 00:15:00.998914,939.82,0.0,61483.32,,0,,receipt_confirmation,Sarah Owino,0791 458 618,1,126,0,2,1,0,0,0,0,0,0,0,0,0
MSG00001586,MPESA,"Confirmed. Ksh14276.10 paid to Faith Odhiambo. on 6/10/25 at 12.17 AM New M-PESA balance is Ksh65224.63. Transaction cost, Ksh45.00. Amount you can transact within the day is 500000.00. Lipa na M-PESA na ufaidike na bei nafuu.",2025-10-06 00:17:00.884288,14276.1,45.0,65224.63,Faith Odhiambo,0,,payment_confirmation,,,1,226,0,3,1,0,0,0,0,0,0,0,0,0
MSG00001078,MPESA,"Confirmed. Ksh32895.27 paid to David Kimani. on 6/10/25 at 12.20 AM New M-PESA balance is Ksh61589.42. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00.",2025-10-06 00:20:00.879256,32895.27,55.0,61589.42,David Kimani,0,,payment_confirmation,,,1,183,0,3,1,0,0,0,0,0,0,0,0,0
MSG00005184,MPESA,Confirmed. You have received Ksh11191.70 from Faith Waithaka 0791 451 261 on 6/10/25 at 12.28 AM New M-PESA balance is Ksh47261.48. Get exclusive deals at https://bit.ly/mpesadeals for M-PESA users.,2025-10-06 00:28:00.953299,11191.7,0.0,47261.48,,0,,receipt_confirmation,Faith Waithaka,0791 451 261,1,198,0,2,1,1,2,0,1,0,0,0,0,0
MSG00005611,MPESA,Confirmed. You have received Ksh14484.24 from Wanjiru Omondi 0740 675 806 on 6/10/25 at 1.14 AM New M-PESA balance is Ksh71246.13.,2025-10-06 01:14:00.961450,14484.24,0.0,71246.13,,0,,receipt_confirmation,Wanjiru Omondi,0740 675 806,1,130,0,2,1,0,0,0,0,0,0,0,0,0
MSG00003244,MPESA,"Confirmed. Ksh37300.48 paid to John Maina. on 6/10/25 at 1.15 AM New M-PESA balance is Ksh41504.21. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00.",2025-10-06 01:15:00.921532,37300.48,60.0,41504.21,John Maina,0,,payment_confirmation,,,1,180,0,3,1,0,0,0,0,0,0,0,0,0
MSG00000377,MPESA,"Confirmed. Ksh17616.52 paid to Timothy Kariuki. on 6/10/25 at 1.30 AM New M-PESA balance is Ksh81347.19. Transaction cost, Ksh50.00. Amount you can transact within the day is 500000.00.",2025-10-06 01:30:00.862861,17616.52,50.0,81347.19,Timothy Kariuki,0,,payment_confirmation,,,1,185,0,3,1,0,0,0,0,0,0,0,0,0
MSG00005617,MPESA,Confirmed. You have received Ksh47198.42 from Jane Kiprotich 0720 011 816 on 6/10/25 at 1.33 AM New M-PESA balance is Ksh68760.27.,2025-10-06 01:33:00.962570,47198.42,0.0,68760.27,,0,,receipt_confirmation,Jane Kiprotich,0720 011 816,1,130,0,2,1,0,0,0,0,0,0,0,0,0
MSG00005846,MPESA,Confirmed. You have received Ksh41117.88 from David Omondi 0791 018 058 on 6/10/25 at 1.35 AM New M-PESA balance is Ksh70558.92.,2025-10-06 01:35:00.966446,41117.88,0.0,70558.92,,0,,receipt_confirmation,David Omondi,0791 018 058,1,128,0,2,1,0,0,0,0,0,0,0,0,0
MSG00005466,MPESA,Confirmed. You have received Ksh22897.78 from Sarah Kariuki 0792 749 958 on 6/10/25 at 1.37 AM New M-PESA balance is Ksh54974.85.,2025-10-06 01:37:00.953299,22897.78,0.0,54974.85,,0,,receipt_confirmation,Sarah Kariuki,0792 749 958,1,129,0,2,1,0,0,0,0,0,0,0,0,0
MSG00006186,MPESA,Confirmed. You have received Ksh40180.21 from Ruth Wanjiku 0740 834 562 on 6/10/25 at 2.09 AM New M-PESA balance is Ksh64408.27.,2025-10-06 02:09:00.974619,40180.21,0.0,64408.27,,0,,receipt_confirmation,Ruth Wanjiku,0740 834 562,1,128,0,2,1,0,0,0,0,0,0,0,0,0
MSG00005417,MPESA,Confirmed. You have received Ksh24798.00 from Daniel Owino 0750 855 516 on 6/10/25 at 2.13 AM New M-PESA balance is Ksh82225.58. Save more with M-PESA. Visit https://www.safaricom.co.ke/offers,2025-10-06 02:13:00.953299,24798.0,0.0,82225.58,,0,,receipt_confirmation,Daniel Owino,0750 855 516,1,192,0,2,1,1,2,0,1,1,0,0,0,0
MSG00001997,MPESA,"Confirmed. Ksh9956.14 paid to Chebet Mutua. on 6/10/25 at 2.30 AM New M-PESA balance is Ksh83358.81. Transaction cost, Ksh40.00. Amount you can transact within the day is 500000.00. Send money globally with M-PESA. Learn more https://bit.ly/mpesalnk",2025-10-06 02:30:00.897586,9956.14,40.0,83358.81,Chebet Mutua,0,,payment_confirmation,,,1,249,0,3,1,1,2,0,1,0,0,0,0,0
MSG00002660,MPESA,"Confirmed. Ksh7407.89 paid to Paul Kiprotich. on 6/10/25 at 2.42 AM New M-PESA balance is Ksh59905.50. Transaction cost, Ksh35.00. Amount you can transact within the day is 500000.00.",2025-10-06 02:42:00.906448,7407.89,35.0,59905.5,Paul Kiprotich,0,,payment_confirmation,,,1,183,0,3,1,0,0,0,0,0,0,0,0,0
MSG00002429,MPESA,"Confirmed. Ksh41029.55 paid to Grace Nyambura. on 6/10/25 at 3.01 AM New M-PESA balance is Ksh20490.60. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00.",2025-10-06 03:01:00.906448,41029.55,60.0,20490.6,Grace Nyambura,0,,payment_confirmation,,,1,184,0,3,1,0,0,0,0,0,0,0,0,0
MSG00005769,MPESA,Confirmed. You have received Ksh42554.29 from Catherine Mutua 0792 959 458 on 6/10/25 at 3.14 AM New M-PESA balance is Ksh68704.78.,2025-10-06 03:14:00.966446,42554.29,0.0,68704.78,,0,,receipt_confirmation,Catherine Mutua,0792 959 458,1,131,0,2,1,0,0,0,0,0,0,0,0,0
MSG00006037,MPESA,Confirmed. You have received Ksh47984.03 from Catherine Kamau 0710 898 930 on 6/10/25 at 3.42 AM New M-PESA balance is Ksh121782.26. Lipa na M-PESA at NAIVAS SUPERMARKET and stand a chance to win a trolley shopping.,2025-10-06 03:42:00.968947,47984.03,0.0,121782.26,,0,,receipt_confirmation,Catherine Kamau,0710 898 930,1,215,0,2,1,0,0,0,0,0,0,0,0,0
MSG00000238,MPESA,"Confirmed. Ksh43843.32 paid to John Odhiambo. on 6/10/25 at 4.24 AM New M-PESA balance is Ksh55144.39. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. Funga mkopo na M-PESA loans haraka.",2025-10-06 04:24:00.862861,43843.32,60.0,55144.39,John Odhiambo,0,,payment_confirmation,,,1,219,0,3,1,0,0,0,0,0,0,0,0,0
MSG00000280,MPESA,"Confirmed. Ksh4180.17 paid to Esther Kiprotich. on 6/10/25 at 4.26 AM New M-PESA balance is Ksh50639.46. Transaction cost, Ksh30.00. Amount you can transact within the day is 500000.00. Get 10% cashback on all payments. Visit https://bit.ly/mpesacashback",2025-10-06 04:26:00.862861,4180.17,30.0,50639.46,Esther Kiprotich,0,,payment_confirmation,,,1,254,0,3,1,1,2,0,1,0,0,0,0,0
MSG00005418,MPESA,Confirmed. You have received Ksh44618.40 from Kamau Koech 0750 119 353 on 6/10/25 at 4.43 AM New M-PESA balance is Ksh44835.86.,2025-10-06 04:43:00.953299,44618.4,0.0,44835.86,,0,,receipt_confirmation,Kamau Koech,0750 119 353,1,127,0,2,1,0,0,0,0,0,0,0,0,0
MSG00002901,MPESA,"Confirmed. Ksh21302.08 paid to Otieno Nyambura. on 6/10/25 at 4.52 AM New M-PESA balance is Ksh65866.61. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00.",2025-10-06 04:52:00.913666,21302.08,55.0,65866.61,Otieno Nyambura,0,,payment_confirmation,,,1,185,0,3,1,0,0,0,0,0,0,0,0,0
MSG00006139,MPESA,Confirmed. You have received Ksh18271.62 from Timothy Nyambura 0710 594 459 on 6/10/25 at 5.07 AM New M-PESA balance is Ksh43384.10.,2025-10-06 05:07:00.974619,18271.62,0.0,43384.1,,0,,receipt_confirmation,Timothy Nyambura,0710 594 459,1,132,0,2,1,0,0,0,0,0,0,0,0,0
MSG00001838,MPESA,"Confirmed. Ksh37332.83 paid to John Kiplagat. on 6/10/25 at 5.08 AM New M-PESA balance is Ksh56279.92. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00. Get 10% cashback on all payments. Visit https://bit.ly/mpesacashback",2025-10-06 05:08:00.884288,37332.83,60.0,56279.92,John Kiplagat,0,,payment_confirmation,,,1,252,0,3,1,1,2,0,1,0,0,0,0,0
MSG00007569,MPESA,Confirmed. You have received Ksh3582.71 from Kipchoge Kimani 0720 727 018 on 6/10/25 at 5.10 AM New M-PESA balance is Ksh44760.17.,2025-10-06 05:10:01.001835,3582.71,0.0,44760.17,,0,,receipt_confirmation,Kipchoge Kimani,0720 727 018,1,130,0,2,1,0,0,0,0,0,0,0,0,0
MSG00007440,MPESA,Confirmed. You have received Ksh42380.86 from David Kiprotich 0730 874 402 on 6/10/25 at 5.11 AM New M-PESA balance is Ksh59318.80.,2025-10-06 05:11:00.998914,42380.86,0.0,59318.8,,0,,receipt_confirmation,David Kiprotich,0730 874 402,1,131,0,2,1,0,0,0,0,0,0,0,0,0
MSG00005038,MPESA,Confirmed. You have received Ksh41235.28 from Jane Nyambura 0740 216 656 on 6/10/25 at 5.21 AM New M-PESA balance is Ksh101219.04.,2025-10-06 05:21:00.951852,41235.28,0.0,101219.04,,0,,receipt_confirmation,Jane Nyambura,0740 216 656,1,130,0,2,1,0,0,0,0,0,0,0,0,0
MSG00002214,MPESA,"Confirmed. Ksh19385.61 paid to Sarah Kariuki. on 6/10/25 at 5.32 AM New M-PESA balance is Ksh69994.13. Transaction cost, Ksh50.00. Amount you can transact within the day is 500000.00.",2025-10-06 05:32:00.900648,19385.61,50.0,69994.13,Sarah Kariuki,0,,payment_confirmation,,,1,183,0,3,1,0,0,0,0,0,0,0,0,0
MSG00004716,MPESA,"Confirmed. Ksh18247.81 paid to Jane Kiprotich. on 6/10/25 at 5.47 AM New M-PESA balance is Ksh18388.45. Transaction cost, Ksh50.00. Amount you can transact within the day is 500000.00. Exclusive M-PESA deals at https://bit.ly/safaricomdeals",2025-10-06 05:47:00.935523,18247.81,50.0,18388.45,Jane Kiprotich,0,,payment_confirmation,,,1,240,0,3,1,1,2,0,1,0,0,0,0,0
MSG00007864,MPESA,Confirmed. You have received Ksh26645.71 from Catherine Wanjiku 0730 826 424 on 6/10/25 at 6.06 AM New M-PESA balance is Ksh89161.01.,2025-10-06 06:06:01.003438,26645.71,0.0,89161.01,,0,,receipt_confirmation,Catherine Wanjiku,0730 826 424,1,133,0,2,1,0,0,0,0,0,0,0,0,0
MSG00005035,MPESA,Confirmed. You have received Ksh20658.90 from Faith Kimani 0710 961 490 on 6/10/25 at 6.23 AM New M-PESA balance is Ksh24510.75.,2025-10-06 06:23:00.951852,20658.9,0.0,24510.75,,0,,receipt_confirmation,Faith Kimani,0710 961 490,1,128,0,2,1,0,0,0,0,0,0,0,0,0
MSG00005262,MPESA,Confirmed. You have received Ksh47194.16 from John Waithaka 0710 308 922 on 6/10/25 at 6.28 AM New M-PESA balance is Ksh79442.41.,2025-10-06 06:28:00.953299,47194.16,0.0,79442.41,,0,,receipt_confirmation,John Waithaka,0710 308 922,1,129,0,2,1,0,0,0,0,0,0,0,0,0
MSG00002936,MPESA,"Confirmed. Ksh41714.07 paid to Catherine Owino. on 6/10/25 at 6.39 AM New M-PESA balance is Ksh17423.70. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00.",2025-10-06 06:39:00.914242,41714.07,60.0,17423.7,Catherine Owino,0,,payment_confirmation,,,1,185,0,3,1,0,0,0,0,0,0,0,0,0
MSG00006758,MPESA,Confirmed. You have received Ksh22808.16 from Kipchoge Kiprotich 0710 826 703 on 6/10/25 at 6.46 AM New M-PESA balance is Ksh61661.13.,2025-10-06 06:46:00.984769,22808.16,0.0,61661.13,,0,,receipt_confirmation,Kipchoge Kiprotich,0710 826 703,1,134,0,2,1,0,0,0,0,0,0,0,0,0
MSG00007271,MPESA,Confirmed. You have received Ksh12304.02 from Kipchoge Omondi 0769 177 998 on 6/10/25 at 7.05 AM New M-PESA balance is Ksh80413.98. Lipa na M-PESA at NAIVAS SUPERMARKET and stand a chance to win a trolley shopping.,2025-10-06 07:05:00.993216,12304.02,0.0,80413.98,,0,,receipt_confirmation,Kipchoge Omondi,0769 177 998,1,214,0,2,1,0,0,0,0,0,0,0,0,0
MSG00007895,MPESA,Confirmed. You have received Ksh34659.42 from Faith Kiprotich 0793 053 754 on 6/10/25 at 7.06 AM New M-PESA balance is Ksh83110.16.,2025-10-06 07:06:01.003438,34659.42,0.0,83110.16,,0,,receipt_confirmation,Faith Kiprotich,0793 053 754,1,131,0,2,1,0,0,0,0,0,0,0,0,0
MSG00007069,MPESA,Confirmed. You have received Ksh33488.67 from Catherine Owino 0792 012 003 on 6/10/25 at 7.28 AM New M-PESA balance is Ksh75942.96.,2025-10-06 07:28:00.984769,33488.67,0.0,75942.96,,0,,receipt_confirmation,Catherine Owino,0792 012 003,1,131,0,2,1,0,0,0,0,0,0,0,0,0
MSG00005885,MPESA,Confirmed. You have received Ksh23338.68 from Kamau Kariuki 0750 469 845 on 6/10/25 at 7.45 AM New M-PESA balance is Ksh28335.31.,2025-10-06 07:45:00.968947,23338.68,0.0,28335.31,,0,,receipt_confirmation,Kamau Kariuki,0750 469 845,1,129,0,2,1,0,0,0,0,0,0,0,0,0
MSG00004846,MPESA,"Confirmed. Ksh36900.69 paid to Ruth Otieno. on 6/10/25 at 8.03 AM New M-PESA balance is Ksh45684.40. Transaction cost, Ksh60.00. Amount you can transact within the day is 500000.00.",2025-10-06 08:03:00.948137,36900.69,60.0,45684.4,Ruth Otieno,0,,payment_confirmation,,,1,181,0,3,1,0,0,0,0,0,0,0,0,0
MSG00005850,MPESA,Confirmed. You have received Ksh34562.45 from John Kiplagat 0740 398 930 on 6/10/25 at 8.06 AM New M-PESA balance is Ksh35250.32.,2025-10-06 08:06:00.966446,34562.45,0.0,35250.32,,0,,receipt_confirmation,John Kiplagat,0740 398 930,1,129,0,2,1,0,0,0,0,0,0,0,0,0
MSG00002567,MPESA,"Confirmed. Ksh9399.66 paid to Sarah Owino. on 6/10/25 at 8.17 AM New M-PESA balance is Ksh90278.46. Transaction cost, Ksh40.00. Amount you can transact within the day is 500000.00.",2025-10-06 08:17:00.906448,9399.66,40.0,90278.46,Sarah Owino,0,,payment_confirmation,,,1,180,0,3,1,0,0,0,0,0,0,0,0,0
MSG00007295,MPESA,Confirmed. You have received Ksh26719.63 from John Maina 0730 918 440 on 6/10/25 at 8.20 AM New M-PESA balance is Ksh94741.71. Save more with M-PESA. Visit https://www.safaricom.co.ke/offers,2025-10-06 08:20:00.993216,26719.63,0.0,94741.71,,0,,receipt_confirmation,John Maina,0730 918 440,1,190,0,2,1,1,2,0,1,1,0,0,0,0
MSG00006128,MPESA,Confirmed. You have received Ksh19720.89 from Esther Kiprotich 0740 479 710 on 6/10/25 at 8.22 AM New M-PESA balance is Ksh31938.20.,2025-10-06 08:22:00.974619,19720.89,0.0,31938.2,,0,,receipt_confirmation,Esther Kiprotich,0740 479 710,1,132,0,2,1,0,0,0,0,0,0,0,0,0
MSG00007269,MPESA,Confirmed. You have received Ksh2228.00 from Faith Kariuki 0792 635 740 on 6/10/25 at 3.28 PM New M-PESA balance is Ksh55144.90. Save more with M-PESA. Visit https://www.safaricom.co.ke/offers,2025-10-06 15:28:00.993216,2228.0,0.0,55144.9,,0,,receipt_confirmation,Faith Kariuki,0792 635 740,1,192,0,2,1,1,2,0,1,1,0,0,0,0
MSG00006247,MPESA,Confirmed. You have received Ksh11590.42 from Faith Kamau 0750 948 159 on 6/10/25 at 3.30 PM New M-PESA balance is Ksh23115.81.,2025-10-06 15:30:00.974619,11590.42,0.0,23115.81,,0,,receipt_confirmation,Faith Kamau,0750 948 159,1,127,0,2,1,0,0,0,0,0,0,0,0,0
MSG00001875,MPESA,"Confirmed. Ksh12678.12 paid to Paul Wanjiku. on 6/10/25 at 3.36 PM New M-PESA balance is Ksh533.42. Transaction cost, Ksh45.00. Amount you can transact within the day is 500000.00.",2025-10-06 15:36:00.896704,12678.12,45.0,533.42,Paul Wanjiku,0,,payment_confirmation,,,1,180,0,3,1,0,0,0,0,0,0,0,0,0
MSG00002652,MPESA,"Confirmed. Ksh8162.18 paid to Daniel Kamau. on 6/10/25 at 3.36 PM New M-PESA balance is Ksh71236.76. Transaction cost, Ksh40.00. Amount you can transact within the day is 500000.00.",2025-10-06 15:36:00.906448,8162.18,40.0,71236.76,Daniel Kamau,0,,payment_confirmation,,,1,181,0,3,1,0,0,0,0,0,0,0,0,0
MSG00003698,MPESA,"Confirmed. Ksh26305.84 paid to Catherine Omondi. on 6/10/25 at 3.38 PM New M-PESA balance is Ksh5265.07. Transaction cost, Ksh55.00. Amount you can transact within the day is 500000.00. M-PESA Global - send money worldwide at low rates.",2025-10-06 15:38:00.921532,26305.84,55.0,5265.07,Catherine Omondi,0,,payment_confirmation,,,1,236,0,3,1,0,0,0,0,0,0,0,0,0
